No.,Parent Company Name,Mill Name,Country,State/Province,Latitude,Longitude
881,Technindo,Sugih Riesta Jaya,Indonesia,Riau,-0.792917,102.5963
882,Genting Plantations,Indah,Malaysia,Sabah,5.375197,116.934967
883,Kalimantan Agro Pusaka,Sungai Sepeti,Indonesia,Kalimantan Barat,-0.829001,109.88604
884,Technindo,Sawit Riau Makmur (Teluk Mega),Indonesia,Riau,1.533719,100.992861
885,Samsung Group,Gandaerah Hendana,Indonesia,Riau,-0.156038,102.20624
886,Makin,Sumber Mukti Kahuripan,Indonesia,Jambi,-1.3542,102.4308
887,Golden Agri Resources,Agrokarya Primalestari (Kuayan),Indonesia,Kalimantan Tengah,-1.970503,112.370324
888 Golden Agri Resources,,Binasawit Abadi Pratama (Perdana),Indonesia,Kalimantan Tengah,-2.422506,112.359586
889,Golden Agri Resources,Binasawit Abadi Pratama (Sungai Rungau),Indonesia,Kalimantan Tengah,-2.320611,112.334
890,Golden Agri Resources,Mitrakarya Agroindo (Tangar),Indonesia,Kalimantan Tengah,-2.243602,112.299345
891,Sutomo Agrindo Mas,Sinar Jaya Inti Mulya,Indonesia,Lampung,-5.066528,105.301972
892,Revenue Direction,Revenue Direction,Malaysia,Johor,1.802372,103.623894
893,Fruit Express,PH Palm Express,Malaysia,Johor,1.597422,104.213328
894,Felda Global Ventures,Bukit Besar,Malaysia,Johor,1.772191,103.7022
895,Felda Global Ventures,Kulai,Malaysia,Johor,1.739556,103.647292
896,Felda Global Ventures,Tenggaroh Timur,Malaysia,Johor,2.082064,104.00722
897,Felda Global Ventures,Keratong 2,Malaysia,Pahang,2.919339,102.873272
898,Hap Seng,River Estates,Malaysia,Sabah,5.335547,118.474577
899,EPA Management,Pasir Panjang,Malaysia,Johor,2.018014,103.948577
900,Keck Seng,Masai,Malaysia,Johor,1.540525,103.964953
901,CI Tequendama,Extractora Tequendama,Colombia,Magdalena,10.548583,-74.181556
902,Felda Global Ventures,Bukit Kepayang,Malaysia,Pahang,3.345906,102.595499
903,Felda Global Ventures,Jengka 3,Malaysia,Pahang,3.694107,102.595186
904,Felda Global Ventures,Bukit Sagu,Malaysia,Pahang,3.9669,103.1487
905,Extractora Natural Ecuador,Extractora Natural Ecuador,Ecuador,Esmeraldas,0.678198,-79.5396
906 Sinarmas Agro Res Tech,,Bumi Sawit Permai,Indonesia,Sumatera Selatan,-3.525365,104.345655,
907,Sinarmas Agro Res Tech,Padang Halaban,Indonesia,Sumatera Utara,2.3175,99.838889
908,Bahana Karya Semesta,Sungai Air Jernih,Indonesia,Jambi,-2.086512,102.801493
909,Satya Kisma Usaha,Sungai Bengkal,Indonesia,Jambi,-1.572408,102.610042
910,Sinarmas Agro Res Tech,Sawit Mas Sejahtera (Sungai Kikim),Indonesia,Sumatera Selatan,-3.63307,103.219554
911,Socfin Group,Aek Loba,Indonesia,Sumatera Utara,2.651389,99.617778
912,Blang Ketumba,Blang Ketumba,Indonesia,Aceh,4.985,96.698889
913,Buana Sawit Indah,Buana Sawit Indah,Indonesia,Sumatera Utara,3.14258,99.51103
914,Citra Indah Pertiwi,Citra Indah Pertiwi,Indonesia,Sumatera Utara,2.072353,100.010247
915,Fajar Agro Sawit,Fajar Agro Sawit,Indonesia,Sumatera Utara,3.511241,98.305888
916,Padasa Enam Utama,Indomas Mitra Teknik,Indonesia,Sumatera Utara,3.2259,97.980486
917,Inkud Agritama,Inkud Agritama,Indonesia,Sumatera Barat,-0.066089,100.026781
918,Jaya Palma Nusantara,Jaya Palma Nusantara,Indonesia,Sumatera Utara,3.963384,98.363342
919,Kencana Inti Perkasa,Aek Nopan,Indonesia,Sumatera Utara,2.567464,99.578325
920,Langkat Sawithijau Pratama,Langkat Sawithijau Pratama,Indonesia,Sumatera Utara,3.497324,98.224693
921,Makmur Abadi Raya,Makmur Abadi Raya,Indonesia,Sumatera Utara,3.808111,98.341917
922,Makmur Anugerah Sawitindo,Makmur Anugerah Sawitindo,Indonesia,Sumatera Utara,3.695101,98.514633
923,Mitra Niaga Sejati Jaya,Mitra Niaga Sejati Jaya,Indonesia,Sumatera Utara,4.053183,98.136283
924,Multi Agrindo Sumatera,Multi Agrindo Sumatera,Indonesia,Sumatera Utara,3.348311,98.950331
925,Multiagro Sumaterajaya,Multiagro Sumaterajaya,Indonesia,Sumatera Utara,1.068642,100.050833
926,Nafasindo,Nafasindo,Indonesia,Aceh,2.43594,97.91529
927 Socfin Group,,Socfindo (Negeri Lama),Indonesia,Sumatera Utara,2.317222,100.070278
928,Kuala Lumpur Kepong,"Langkat Nusantara Kepong (Padang
Brahrang)",Indonesia,Sumatera Utara,3.5606,98.390547
929,Prima Jaya Lestari Utama,Prima Jaya Lestari Utama,Indonesia,Sumatera Utara,2.323844,99.73444
930,Prima Palm Latex Industri,Prima Palm Latex Industri,Indonesia,Sumatera Utara,2.780686,99.254408
931,Raja Marga,Raja Marga,Indonesia,Aceh,3.985555,96.627032
932,Duta Marga,Samudera Sawit Nabati,Indonesia,Aceh,2.768917,97.938833
933,Sawit Jaya Makmur Sentosa,Sawit Jaya Makmur Sentosa,Indonesia,Sumatera Utara,4.017067,98.2124
934,Sawit Nagan Raya Makmur,Sawit Nagan Raya Makmur,Indonesia,Aceh,4.048779,96.475073
935,Surya Panen Subur,Surya Panen Subur,Indonesia,Aceh,3.80725,96.4935
936,Serdang Tengah,Tanjung Purba,Indonesia,Sumatera Utara,3.395839,98.855331
937,Tunas Harapan Sawit,Tunas Harapan Sawit,Indonesia,Sumatera Utara,3.367467,99.017833
938 Ujong Neubok Dalam,,Ujong Neubok Dalam,Indonesia,Aceh,4.06248,96.48714,
939,Varem Sawit Cemerlang,Varem Sawit Cemerlang,Indonesia,Sumatera Utara,2.665007,99.667418
940,Bumi Permai Lestari,Bukit Perak,Indonesia,Bangka Belitung,-1.820496,105.551168
941,Sinarmas Agro Res Tech,Agrolestari Sentosa,Indonesia,Kalimantan Tengah,-1.349927,113.501477
942,Golden Agri Resources,Kencana Graha Permai (Kenanga),Indonesia,Kalimantan Barat,-2.1404,110.5158
943,Golden Agri Resources,Djuanda Sawit Lestari (Muara Kandis),Indonesia,Sumatera Selatan,-2.900167,103.176389
944,Sinarmas Agro Res Tech,Sawit Mas Sejahtera (Pangkalan Panji),Indonesia,Sumatera Selatan,-2.949167,104.465972
945,Agrolestari Mandiri,Pekawai,Indonesia,Kalimantan Barat,-1.521222,110.458915
946,Golden Agri Resources,Aditunggal Mahajaya,Indonesia,Kalimantan Tengah,-2.0356,112.2387
947,Sumber Indah Perkasa,Sungai Buaya,Indonesia,Lampung,-4.136389,105.442778
948 Golden Agri Resources,,Sumber Indah Perkasa (Sungai Merah),Indonesia,Lampung,-4.2183,105.5883
949,Golden Agri Resources,Forestalestari Dwikarya (Tanjung Kembiri),Indonesia,Bangka Belitung,-3.03125,107.771833
950,Kencana Agri,Agri Eastborneo Kencana,Indonesia,Kalimantan Timur,0.1341667,116.9161
951,Agrina Sawit Perdana,Agrina Sawit Perdana,Indonesia,Kalimantan Barat,0.069911,110.696437
952,Mitra Intisejati Plantation,Bengkayang,Indonesia,Kalimantan Barat,1.167522,109.586086
953,Bengkulu Sawit Lestari,Bengkulu Sawit Lestari,Indonesia,Bengkulu,-4.533972,103.056
954,Bima Palma Nugraha,Bima Palma Nugraha,Indonesia,Kalimantan Timur,0.747878,117.408208
955,Bio Nusantara Technology,Bio Nusantara Teknologi,Indonesia,Bengkulu,-3.64375,102.240972
956,Bumi Sawit Sukses Pratama,Bumi Sawit Sukses Pratama,Indonesia,Riau,1.685,101.4525
957,Campang Tiga,Campang Tiga,Indonesia,Sumatera Selatan,-3.726833,104.774533
958 Ciptamas Bumiselaras,,Ciptamas Bumiselaras,Indonesia,Bengkulu,-4.866888889,103.5342417
959,Medco Agro,"Api Metra Palma (Ciptatani Kumai
Sejahtera)",Indonesia,Kalimantan Tengah,-2.1839,112.034267
960,Citra Sawit Lestari,Citra Sawit Lestari,Indonesia,Kalimantan Timur,2.92199,117.26464
961,KSK Group,Fajar Saudara Lestari,Indonesia,Kalimantan Barat,-0.868055556,109.6280556
962,Tian Siang Holding,Farinda Bersaudara,Indonesia,Kalimantan Timur,-0.697111,116.262139
963,Garuda Food,Garuda Bumi Perkasa,Indonesia,Lampung,-4.028889,105.158433
964,Hamparan Perkasa Mandiri,Hamparan Perkasa Mandiri,Indonesia,Kalimantan Timur,0.8064754,116.6216271
965,Kalimantan Sawit Kusuma,Kalimantan Sawit Kusuma,Indonesia,Kalimantan Tengah,-2.293333,111.171389
966,Karya Tehnik Plantation,Karya Tehnik Plantation,Indonesia,Kalimantan Timur,-0.15434,117.01007
967,Kriya Swarna Pubian,Kriya Swarna Pubian,Indonesia,Lampung,-5.0637,104.876633
968,Kutai Agro Lestari,Kutai Agro Lestari,Indonesia,Kalimantan Timur,-0.6428333,115.7388
969 United Plantations Berhad,,Surya Sawit Sejati,Indonesia,Kalimantan Tengah,-2.589997,111.769997,
970,Lambang Bumi Perkasa,Lambang Bumi Perkasa,Indonesia,Lampung,-4.699796,105.370943
971,Sime Darby Plantation,Sandika Nata Palma (Lembiru),Indonesia,Kalimantan Barat,-2.169062,110.673864
972,Royal Indo Mandiri,Tintin Boyok Sawit Makmur,Indonesia,Kalimantan Barat,-0.1135,110.735429
973,Pasifik Agro Sentosa,Mitra Aneka Rezeki,Indonesia,Kalimantan Barat,-0.366014,109.300379
974,Mutiara Alam Lestari,Mutiara Alam Lestari,Indonesia,Bangka Belitung,-2.492167,106.364317
975,JC Chemical,Niagamas Gemilang,Indonesia,Kalimantan Timur,-0.592333,116.8225
976,LG International,Parna Agromas,Indonesia,Kalimantan Barat,0.213083,111.078633
977,Perdana S,Sriwijaya Palm Oil Indonesia,Indonesia,Sumatera Selatan,-2.825767,104.7353
978,Global Palm Resources,Prakarsa Tani Sejati,Indonesia,Kalimantan Barat,-1.101444,110.466222
979,BW Group,Pratama Unggul Sejahtera,Indonesia,Bangka Belitung,-2.849599,107.616957
980,Rana Wastu Kencana,Rana Wastu Kencana,Indonesia,Kalimantan Barat,1.145881,109.318331
981,Rezeki Kencana,Rezeki Kencana,Indonesia,Kalimantan Barat,-0.266886,109.251239
982,Sasmita Bumi Wijaya,Sasmita Bumi Wijaya,Indonesia,Kalimantan Barat,0.303138889,110.3012222
983,Eagle High Plantations,Sawit Sukes Sejahtera,Indonesia,Kalimantan Timur,0.41975,116.490278
984,Royal Indo Mandiri,Grand Utama Mandiri Sejahtera,Indonesia,Kalimantan Barat,0.469956,111.212017
985,Priscolin,Multi Prima Entakai,Indonesia,Kalimantan Barat,0.0615278,110.7491389
986,Permata Hijau Sarana,Permata Hijau Sarana,Indonesia,Kalimantan Barat,0.044466667,111.0251111
987,Buana Tunas Sejahtera,Seriang,Indonesia,Kalimantan Barat,1.019664,111.879215
988,Priscolin,Sintang Agro Mandiri,Indonesia,Kalimantan Barat,0.074046,111.432706
989,Sinar Dinamika Kapuas,Sinar Dinamika Kapuas,Indonesia,Kalimantan Barat,-0.309167,111.596767
990,IOI Corporation,Sukes Karya Sawit,Indonesia,Kalimantan Barat,-2.801034,110.59375
991,Sampoerna Agro,Sungai Rangit (Baboti),Indonesia,Kalimantan Tengah,-2.631186,111.256267
992,Surya Utama Nabati,Surya Utama Nabati,Indonesia,Lampung,-4.186025,105.216925
993,Swarna Nusa Sentosa,Swarna Nusa Sentosa,Indonesia,Bangka Belitung,-2.482539,106.076744
994,Agri Cinal,Agri Cinal,Indonesia,Bengkulu,-3.200972,101.630139
995,Usaha Agro Indonesia,Usaha Agro Indonesia,Indonesia,Kalimantan Barat,-2.325828,110.840262
996,Austindo Nusantara Jaya Agri,Siais,Indonesia,Sumatera Utara,1.175528,99.155889
997,Austindo Nusantara Jaya Agri,Binanga,Indonesia,Sumatera Utara,1.4803,99.961444
998,Palmasa,Palmeros Del Aguan,Honduras,Colón,15.761286,-85.768028
999,CI Biocosta,Aceydesa,Honduras,Colón,15.825861,-85.896861
1000,Asapalsa,Asapalsa,Honduras,Colón,15.54414,-86.180658
1001,Coopeagropal RL,Coopeagropal El Roble,Costa Rica,Puntarenas,8.4358,-82.9447
1002,Agropalma De Inversiones,Agropalma De Inversiones,Panama,Chiriquí,8.385939,-82.741869,
1003,Palmas Del Ixcan Limitada,Palmas Del Ixcan,Guatemala,Alta Verapaz,15.990556,-90.466861
1004,Palma Sur,Palma Sur,Guatemala,Petén,16.428333,-90.341889
1005,Agrocaribe,Extractora La Francia,Guatemala,Izabal,15.46801667,-88.80420556
1006,Oleopalma,Agroipsa Palenque,Mexico,Chiapas,17.579739,-91.94225
1007,Aceites Sustentables De Palma,Aceites Sustentables De Palma,Mexico,Chiapas,16.360506,-90.467794
1008,Oleosur,Propalma,Mexico,Chiapas,15.24859,-92.67887
1009,Palmeras Oleaginosas Del Sur,Palmeras Oleaginosas Del Sur,Mexico,Chiapas,17.57338889,-92.03014444
1010,Uumbal Agroforestal,Uumbal Agroforestal,Mexico,Chiapas,17.767702,-91.846862
1011,"Agroindustria Oleica De La Region
De Los Rios","Agroindustria Oleica De La Region De Los
Rios",Mexico,Tabasco,17.908001,-91.75757392
1012,Numar Group,Latin America Agrialim,Costa Rica,Puntarenas,9.533773,-84.283596
1013,Numar Group,Coto 54 Aguirre,Costa Rica,Puntarenas,9.407896,-84.086646
1014,Numar Group,Coto 54 Guaycara,Costa Rica,Puntarenas,8.629417,-83.003667
1015,Anglo-Eastern Plantations,Alno Agro Utama,Indonesia,Bengkulu,-3.13275,101.8766
1016,Incasi Raya,Bintara Tani Nusantara,Indonesia,Sumatera Barat,0.332883,99.3828
1017,Incasi Raya,Jamika Raya,Indonesia,Jambi,-1.444495,101.751319
1018 Incasi Raya,,Sumbar Andalas Kencana,Indonesia,Sumatera Barat,-0.997233,101.7423
1019,Incasi Raya,"Pasaman Marahma Sejahtera (Ulu
Sontang)",Indonesia,Sumatera Barat,0.362753,99.63324
1020,Incasi Raya,Megasawindo Perkasa,Indonesia,Jambi,-1.684267,102.23465
1021,Incasi Raya,Selago Makmur Plantation,Indonesia,Sumatera Barat,-1.250283,101.575733
1022,Perkebunan Nusantara VI,Solok Selatan,Indonesia,Sumatera Barat,-1.393572,101.477806
1023,Sipef,Bunga Tanjung,Indonesia,Bengkulu,-2.716388,101.369444
1024,Sipef,Agro Muko,Indonesia,Bengkulu,-2.601342,101.277978
1025,Musim Mas,Guntung Idaman Nusa,Indonesia,Riau,0.161611111,103.2895833
1026,Musim Mas,Batang Kulim,Indonesia,Riau,0.077043,102.030838
1027,CI Biocosta,Palmicultores Del Norte,Colombia,Norte de Santander,8.535072,-72.63589
1028,Agropecuaria La Rivera Gaitan,Agropecuaria La Rivera Gaitan,Colombia,Meta,3.409536,-73.749542
1029,CI Biocosta,Extractora San Sebastiano,Colombia,Meta,4.098121,-71.915704
1030,CI Biocosta,Extractora Vizcaya,Colombia,Bolívar,7.575389,-73.950528
1031,Palmeras De Puerto Wilches,Palmeras De Puerto Wilches,Colombia,Santander,7.339056,-73.837389
1032,Aceites Manuelita,Palmar De Altamira,Colombia,Cesar,7.89461111,-73.45741667
1033 Palmas Del Cesar,,Palmas Del Cesar,Colombia,Cesar,7.88955278,-73.46608333,
1034 Aceites,,Aceites Cimarrones,Colombia,Meta,3.035593889,-73.11146556
1035 Palmeras Del Llano,,Palmeras Del Llano,Colombia,Meta,3.961280556,-73.62677778
1036 Agropecuaria Santa Maria,,San Martin,Colombia,Meta,3.51586111,-73.55833333
1037,Industrial Aceteira De Casanare,"Industrial Aceteira De Casanare Sucursal
Colombia",Colombia,Casanare,5.087917,-71.959972
1038,CI Biocosta,Extractora Cusiana,Colombia,Casanare,4.595056,-72.827423
1039,Guaicaramo,Guaicaramo,Colombia,Meta,4.47959389,-72.96027194
1040,Palmeras Santana,Proteinas Del Oriente,Colombia,Meta,4.10166667,-71.91972222
1041,Extractora La Gloria,Extractora La Gloria,Colombia,Cesar,8.614083,-73.680028
1042,Extractora Monterrey,Extractora Monterrey,Colombia,Santander,7.29855556,-73.88372222
1043,CI Biocosta,Abago,Colombia,Meta,4.286556,-72.134083
1044,Triputra Agro Persada,Buana Hijau Abadi,Indonesia,Kalimantan Barat,0.51795,111.5838
1045,Provident Agro,Global Kalimantan Makmur,Indonesia,Kalimantan Barat,0.731519,110.462692
1046,Saban Sawit Subur,Saban Sawit Subur,Indonesia,Kalimantan Barat,0.153067,109.878198
1047,Cocomas Group,Ibul,Indonesia,Riau,-0.859457,101.751168
1048 Bukit Barisan Indah Prima,,Batanghari Sawit Sejahtera (Muaro Jambi),Indonesia,Jambi,-1.348467,103.543133
1049,Makin,"Wana Karya Mulya Kahuripan (Bunga
Mayang)",Indonesia,Sumatera Selatan,-4.471583,104.255917
1050,Surya Gemilang Agro Mandiri,Surya Gemilang Agro Mandiri,Indonesia,Jambi,-1.271232,103.814442
1051,Industria Chiquibul,Industria Chiquibul,Guatemala,Alta Verapaz,16.015425,-90.393681
1052,Ciecopalma,Extractora Maria La Baja,Colombia,Bolívar,9.923498,-75.327607
1053,Palmar De Oriente,Palmeras Santana,Colombia,Casanare,4.564131,-72.907618
1054,CI Biocosta,Alianza Oriental,Colombia,Meta,3.995075,-73.58075
1055,Agrocaribe,Extractora Del Atlantico,Guatemala,Izabal,15.582917,-88.559944
1056,Procesadora Quirigua,Procesadora Quirigua,Guatemala,Petén,16.227913,-90.152902
1057,Naturaceites,Pataxte,Guatemala,Izabal,15.3448,-89.2918
1058,Naturaceites,Panacté,Guatemala,Izabal,15.306554,-89.61771
1059,Naturaceites,Yalcobe,Guatemala,Alta Verapaz,15.787694,-89.847944
1060 Jaremar,,"CompaÃ±ia Agricola Industrial CeibeÃ±a
Caicesa",Honduras,Atlántida,15.68872222,-87.06511111
1061 Sipef,,Hargy,"Papua New
Guinea",West New Britain,-5.31111488,151.0109719,
1062,Palmci,Toumangui,Côte d'Ivoire,Comoé,5.3663,-3.3796
1063,CI Biocosta,Aceites Morichal,Colombia,Meta,3.92985,-73.242775
1064,CI Biocosta,Alianza Del Humea,Colombia,Meta,4.269703,-72.981181
1065,Grupalma,Extractora Grupalma,Colombia,Bolívar,8.668383,-73.837515
1066,"Extractora Loma Fresca Sur De
Bolivar",Extractora Loma Fresca,Colombia,Atlántico,11.00186778,-74.79759972
1067,Extractora San Fernando,Extractora San Fernando,Colombia,Santander,7.320306,-73.598789
1068,CI Biocosta,Hacienda La CabaÃ±a,Colombia,Cundinamarca,4.30126111,-73.3561
1069,Inversiones El Borrego,Inversiones El Borrego,Colombia,Meta,3.754944,-73.230306
1070,CI Biocosta,Inversiones La Mejorana,Colombia,Meta,3.9609,-73.62768
1071,Unipalma,Unipalma,Colombia,Meta,4.225833,-73.247222
1072,CI Biocosta,Oleoflores,Colombia,Cesar,10.097694,-73.235083
1073,Industrial Agraria La Palma,Indupalma,Colombia,Cesar,7.70346389,-73.45551472
1074,Palmeras De La Costa,Palmeras De La Costa,Colombia,Cesar,10.10188083,-74.01103806
1075,Agroindustrial Palma Real,Agroindustrial Palma Real,Honduras,Colón,15.848833,-85.875389
1076,Wilmar International,Dharma Wungu Guna,Indonesia,Riau,1.76515,100.49015
1077,Wilmar International,Murini Sam Sam (Kandis),Indonesia,Riau,1.06043,101.24047
1078,Perkebunan Milano,Pinang Awan,Indonesia,Sumatera Utara,1.842826,100.203138
1079,Wilmar International,Siak Prima Sakti,Indonesia,Riau,0.651217,101.75405
1080,Wilmar International,Sinar Perdana Caraka,Indonesia,Riau,1.69192,100.55849
1081,Wilmar International,Sinarsiak Dianpermai,Indonesia,Riau,0.449367,101.621217
1082,Andika Permata Sawit Lestari,Andika Permata Sawit Lestari,Indonesia,Riau,0.97952,100.77964
1083,Septa Group,Citra Bumi Agro,Indonesia,Riau,0.995767,100.6169
1084,Sewangi Sejati Luhur,Egasuti Nasakti,Indonesia,Riau,0.581353,101.087097
1085,Hutahaean Group,Sontang,Indonesia,Riau,1.060003,100.757978
1086,Astra Agro Lestari,Karyanusa Ekadaya,Indonesia,Kalimantan Timur,0.991852778,116.7536917
1087,Provident Agro,Langgam Inti Hibrindo,Indonesia,Riau,0.303,101.9048333
1088,Sawit Raya Nusantara,Mazuma Agro Indonesia,Indonesia,Sumatera Utara,1.1287,100.154517
1089,Padasa Enam Utama,Internusa Prima Makmur (Teluk Dalam),Indonesia,Sumatera Utara,2.852222,99.673389
1090,Sewangi Sejati Luhur,Sewangi Sejati Luhur,Indonesia,Riau,0.714383,100.928367
1091,Kencana Persada Nusantara,Sinar Utama Nabati,Indonesia,Riau,-0.3929,101.417967
1092,Sipef,Umbul Mas Wisesa,Indonesia,Sumatera Utara,2.210808,100.271064
1093,Boustead Estate Agency,Lepan Kabu,Malaysia,Kelantan,5.482125,102.219672,
1094,Kuala Lumpur Kepong,Kuala Pertang,Malaysia,Kelantan,5.622886,102.237779
1095,Ladang Sungai Terah,Kilang Sawit Tapis,Malaysia,Kelantan,5.512311,101.928904
1096,Felda Global Ventures,Kerteh,Malaysia,Trengganu,4.625767,103.331901
1097,Felda Global Ventures,Neram,Malaysia,Trengganu,4.006667,103.288611
1098,Felda Global Ventures,Padang Piol,Malaysia,Pahang,4.023889,102.388333
1099,Felda Global Ventures,Kemahang,Malaysia,Kelantan,5.865726,102.005653
1100,Felda Global Ventures,Kilang Sawit Chiku,Malaysia,Kelantan,4.94266111,102.2037472
1101,Felda Global Ventures,Aring,Malaysia,Kelantan,4.940494,102.362839
1102,Felda Global Ventures,Chalok,Malaysia,Trengganu,5.453889,102.7825
1103,Solid Orient Holdings,Solid Orient Holdings (Norstar),Malaysia,Kedah,5.606527,100.64793
1104,United Palm Oil Industry,United Palm Oil Industry,Thailand,Krabi,8.154476,99.021787
1105,Ladang Tai Tak,Batang Kamu Tambusai,Indonesia,Riau,1.104,100.135
1106,Melaka Tong Bee,Melaka Tong Bee,Indonesia,Kalimantan Tengah,-2.0422611,112.4899694
1107,Sime Darby Plantation,Pagoh,Malaysia,Johor,2.077424,102.718519
1108,Felda Global Ventures,Keratong 9,Malaysia,Pahang,2.969027,102.958
1109,Felda Global Ventures,Jerangau Barat,Malaysia,Trengganu,4.916111,103.135278
1110,Tradewinds Plantation,Kumpulan Krisjati (Trusan),Malaysia,Sarawak,4.82863,115.265071
1111,Tradewinds Plantation,Retus Plantation,Malaysia,Sarawak,2.465577,111.931263
1112,Sime Darby Plantation,Bina Sains Cemerlang,Indonesia,Sumatera Selatan,-2.986383,103.407283
1113,Mahkota Group,Bumi Sawindo Permai,Indonesia,Sumatera Selatan,-3.851717,103.80405
1114,Golden Oilindo Nusantara,Golden Oilindo Nusantara,Indonesia,Sumatera Selatan,-3.12036389,104.6935056
1115,Sime Darby Plantation,Guthrie Pecconina Indonesia,Indonesia,Sumatera Selatan,-2.916388889,103.747825
1116,Karya Sawit Lestari,Karya Sawit Lestari,Indonesia,Sumatera Selatan,-2.848567,104.26545
1117,Golden Agri Resources,Terawas Indah,Indonesia,Sumatera Selatan,-2.975562,102.788219
1118,Pinago Utama,Pinago Utama,Indonesia,Sumatera Selatan,-2.738528,103.567361
1119,Sawit Mulia,Sawit Mulia,Indonesia,Bengkulu,-3.634526,102.212235
1120,Gozco Plantations,Suryabumi Agro Langgeng,Indonesia,Sumatera Selatan,-3.3609,103.8837
1121,Endau,Wins Enterprise,Indonesia,Sumatera Selatan,-2.7512806,103.7578972
1122,IOI Corporation,Baturong,Malaysia,Sabah,4.755331,118.088569
1123,IOI Corporation,Ladang Sabah,Malaysia,Sabah,5.729011,117.581767
1124,IOI Corporation,Leepang,Malaysia,Sabah,5.549056,118.437595
1125,IOI Corporation,Mayvin,Malaysia,Sabah,5.5553,117.226439
1126,IOI Corporation,Morisem Grouping,Malaysia,Sabah,5.4934,118.370061,
1127,IOI Corporation,Sakilan,Malaysia,Sabah,5.839281,117.8437
1128,IOI Corporation,Syarimo,Malaysia,Sabah,5.333561,117.78125
1129,Manilal & Sons (Malaya),Aumkar,Malaysia,Sabah,4.747442,117.86882
1130,Melangking Oil Palm Plantation,Melangking,Malaysia,Sabah,5.622239,118.247251
1131,Tradewinds Plantation,Ladang Permai (Batu Putih),Malaysia,Sabah,5.58,117.946
1132,Soon Lee Huat,Soon Lee Huat,Malaysia,Selangor,2.793928,101.488184
1133,Prosper Group,Tagar Properties,Malaysia,Selangor,3.435918,101.474097
1134,Kilang Kelapa Sawit Ladang Siang,Ladang Siang,Malaysia,Johor,1.633611,104.218889
1135,Cukra Development,Aceitera De La Raas,Nicaragua,Atlántico Sur,12.26502,-83.830034
1136,Aceites De Palma,Aceites De Palma,Mexico,Veracruz,18.0470389,-94.91766389
1137,Eagle High Plantations,Adhyaksa Dharmasatya,Indonesia,Kalimantan Tengah,-1.588931,112.861883
1138,Perkebunan Milano,Aek Batu,Indonesia,Sumatera Utara,1.850583,100.1457
1139,Sinar Jaya Agro Investama,Agra Sawitindo,Indonesia,Bengkulu,-3.777871,102.40261
1140,Agri Andalas,Agri Andalas,Indonesia,Bengkulu,-3.998716,102.429673
1141,Jaremar,AgrÃ-cola Tornabe,Honduras,Atlántida,15.732028,-87.589028
1142,Wilmar International,Agrindo Indah Persada,Indonesia,Sumatera Utara,2.778667,99.393433
1143,Wilmar International,Agrindo Indah Persada 2,Indonesia,Jambi,-1.963888,102.301111
1144,Wilmar International,Agrindo Indah Persada 3,Indonesia,Bengkulu,-4.010267,102.496717
1145,Kencana Agri,Agro Inti Kencana Mas,Indonesia,Kalimantan Timur,-2.222431,116.356054
1146,Wilmar International,Agro Palindo Sakti 2,Indonesia,Kalimantan Barat,0.303004,110.195959
1147,CI Biocosta,Agroince,Colombia,Cesar,8.10972222,-73.57444444
1148,Oleopalma,Agroipsa Jalapa,Mexico,Tabasco,17.73921389,-92.78386667
1149,Wilmar International,Agronusa Investama,Indonesia,Kalimantan Barat,1.352567,109.504567
1150,Wilmar International,Agronusa Investama 2,Indonesia,Kalimantan Barat,0.27688,109.73267
1151,Oleodavila,Agroparaiso,Ecuador,Manabi,-0.574583,-79.49875
1152,Agung Agro Lestari,Agung Agro Lestari,Indonesia,Sumatera Utara,2.541258,99.88067
1153,Aexpalma,Aiquisa,Ecuador,Esmeraldas,0.308837,-79.457336
1154,IJM Plantations,Akrab Perkasa,Malaysia,Sabah,5.817892,117.869394
1155,Padasa Enam Utama,Alam Permai Makmur Raya (Pasers),Indonesia,Kalimantan Timur,-2.149639,116.082056
1156,Kuala Lumpur Kepong,Alambumi,Malaysia,Sarawak,3.585436,113.670645
1157,Aman Jaya Perdana,Aman Jaya Perdana,Indonesia,Lampung,-5.42529,105.328394
1158,Agropalma Group,Amapalma,Brazil,Pará,-2.524553,-48.797564
1159,Wilmar International,Amp Plantation,Indonesia,Sumatera Barat,-0.154717,100.029167,
1160,Gunta Samba,Ampenas,Indonesia,Kalimantan Timur,1.213515,117.80838
1161,Sutomo,Anaktuha Sawit Mandiri,Indonesia,Lampung,-5.095458,105.186819
1162,Tian Siang Holding,Andalas Agro Industri,Indonesia,Sumatera Barat,-0.050617,99.9735
1163,Meta Epsi,Andira Agro,Indonesia,Sumatera Selatan,-2.820965,104.966879
1164,Anekapura Multikerta,Anekapura Multikerta,Indonesia,Jambi,-1.078917,103.007933
1165,Anugerah Pelangi Sukses,Anugerah Pelangi Sukses,Indonesia,Bengkulu,-4.5632,103.1132
1166,Anugerah Tanjung Medan,Anugerah Tanjung Medan,Indonesia,Sumatera Utara,2.063067,100.146783
1167,Anugrah Multi Sawita,Anugrah Multi Sawita,Indonesia,Sumatera Utara,2.706581,99.618478
1168,Arya Rama Persada,Arya Rama Persada,Indonesia,Sumatera Utara,3.099345,99.594727
1169,JC Chang Group,Asia Oil,Malaysia,Sabah,5.290281,118.205167
